timestamp,user_x,user_y,user_z,best_ap_id,ap_x,ap_y,ap_z,distance,sinr_db,sinr_linear,received_power_dbm
762.0,407.000000002093,78.0,0.0,ap2,467.0,175.0,0.0,114.05700329111248,30.564248619519475,1138.7407493026162,-79.43575138048053
762.1,409.00000000209343,78.0,0.0,ap2,467.0,175.0,0.0,113.01769772808665,30.643758634650695,1159.7806629353613,-79.3562413653493
762.2,411.0000000020939,78.0,0.0,ap2,467.0,175.0,0.0,112.0044641956984,30.721981099899594,1180.8591795670523,-79.2780189001004
762.3000000000001,413.00000000209434,78.0,0.0,ap2,467.0,175.0,0.0,111.01801655485389,30.79881847691172,1201.937396159316,-79.20118152308828
762.4000000000001,415.00000000209485,78.0,0.0,ap2,467.0,175.0,0.0,110.05907504509628,30.87417058418677,1222.973533200541,-79.12582941581323
762.5,417.0000000020953,78.0,0.0,ap2,467.0,175.0,0.0,109.12836478107087,30.94793480380278,1243.922949672715,-79.05206519619722
762.6,419.00000000209576,78.0,0.0,ap2,467.0,175.0,0.0,108.226614101148,31.0200063235403,1264.738188990539,-78.9799936764597
762.7,421.00000000209616,78.0,0.0,ap2,467.0,175.0,0.0,107.35455276702127,31.090278415780517,1285.3690592312046,-78.90972158421948
762.8000000000001,423.0000000020966,78.0,0.0,ap2,467.0,175.0,0.0,106.51291001477473,31.158642754185777,1305.7627507829566,-78.84135724581422
762.9000000000001,425.00000000209707,78.0,0.0,ap2,467.0,175.0,0.0,105.70241245981023,31.224989768732996,1325.8639942383693,-78.775010231267
763.0,427.0000000020975,78.0,0.0,ap2,467.0,175.0,0.0,104.92378186013025,31.289209039158237,1345.6152609335584,-78.71079096084176
763.1,429.00000000209803,78.0,0.0,ap2,467.0,175.0,0.0,104.17773274476916,31.35118972628794,1364.9570079802265,-78.64881027371206
763.2,431.0000000020985,78.0,0.0,ap2,467.0,175.0,0.0,103.46496991662883,31.41082104008143,1383.8279689491667,-78.58917895991857
763.3000000000001,433.00000000209894,78.0,0.0,ap2,467.0,175.0,0.0,102.7861858415676,31.467992742500044,1402.1654905434784,-78.53200725749996
763.4000000000001,435.0000000020994,78.0,0.0,ap2,467.0,175.0,0.0,102.1420579382736,31.52259568255994,1419.905914653741,-78.47740431744006
763.5,437.0000000020998,78.0,0.0,ap2,467.0,175.0,0.0,101.53324578616609,31.574522360133372,1436.9850041296706,-78.42547763986663
763.6,439.00000000210025,78.0,0.0,ap2,467.0,175.0,0.0,100.96038827125412,31.62366751425479,1453.338409453806,-78.37633248574521
763.7,441.0000000021007,78.0,0.0,ap2,467.0,175.0,0.0,100.42410069246705,31.669928730883896,1468.9021722907469,-78.3300712691161
763.8000000000001,443.00000000210116,78.0,0.0,ap2,467.0,175.0,0.0,99.92497185338179,31.713207064301344,1483.6132606451013,-78.28679293569866
763.9000000000001,445.0000000021017,78.0,0.0,ap2,467.0,175.0,0.0,99.4635611664268,31.753407665591197,1497.410129134761,-78.2465923344088
764.0,447.0000000021021,78.0,0.0,ap2,467.0,175.0,0.0,99.04039579846153,31.790440411021876,1510.2332967192092,-78.20955958897812
764.1,449.0000000021026,78.0,0.0,ap2,467.0,175.0,0.0,98.65596788803153,31.82422052260469,1522.0259331662323,-78.17577947739531
764.2,451.000000002103,78.0,0.0,ap2,467.0,175.0,0.0,98.31073186551255,31.854669172709208,1532.7344446450945,-78.14533082729079
764.3000000000001,453.00000000210343,78.0,0.0,ap2,467.0,175.0,0.0,98.00510190771246,31.881714064374194,1542.309048150185,-78.1182859356258
764.4000000000001,455.0000000021039,78.0,0.0,ap2,467.0,175.0,0.0,97.73944955824904,31.90528997889011,1550.7043240311975,-78.09471002110989
764.5,457.00000000210434,78.0,0.0,ap2,467.0,175.0,0.0,97.51410154412496,31.925339282361023,1557.8797357721405,-78.07466071763898
764.6,459.00000000210485,78.0,0.0,ap2,467.0,175.0,0.0,97.32933781736277,31.941812383288237,1563.8001063490326,-78.05818761671176
764.7,461.0000000021053,78.0,0.0,ap2,467.0,175.0,0.0,97.18538984834467,31.954668133757792,1568.4360410197307,-78.04533186624221
764.8000000000001,463.00000000210576,78.0,0.0,ap2,467.0,175.0,0.0,97.08243919465123,31.963874167554152,1571.7642872592241,-78.03612583244585
764.9000000000001,465.0000000021062,78.0,0.0,ap2,467.0,175.0,0.0,97.02061636575793,31.969407169448317,1573.7680237336665,-78.03059283055168
765.0,467.0000000021066,78.0,0.0,ap2,467.0,175.0,0.0,97.0,31.971253070999794,1574.437071675173,-78.0287469290002
